Fight_ID,Red_Corner_Fighter,Blue_Corner_Fighter,Red_Fighter_odds,Blue_Fighter_odds,Winner,Red_profit_on_a_100_credit_winnin_bet,Blue_profit_on_a_100_credit_winnin_bet
1233,Lina Lansberg,Gina Mazany,140,-160,Red,140.0,62.5
1234,Bradley Scott,Carlo Pedersoli,120,-140,Blue,120.0,71.42857143
1235,Gillian Robertson,Molly McCann,135,-155,Red,135.0,64.51612903
1236,Elias Theodorou,Trevor Smith,-390,320,Red,25.64102564,320.0
1237,Demian Maia,Kamaru Usman,415,-525,Blue,415.0,19.04761905
1238,Alexa Grasso,Tatiana Suarez,425,-550,Blue,425.0,18.18181818
1239,Jared Cannonier,Dominick Reyes,180,-220,Blue,180.0,45.45454545
1240,Diego Rivas,Guido Cannetti,-175,155,Blue,57.14285714,155.0
1241,Veronica Macedo,Andrea Lee,280,-340,Blue,280.0,29.41176471
1242,Vicente Luque,Chad Laprise,-235,195,Red,42.55319149,195.0
1243,Zak Cummings,Michel Prazeres,-190,165,Blue,52.63157895,165.0
1244,Brandon Moreno,Alexandre Pantoja,-110,-110,Blue,90.90909091,90.90909091
1245,Poliana Botelho,Syuri Kondo,-174,164,Red,57.47126437,164.0
1246,Gabriel Benitez,Humberto Bandenay,-155,145,Red,64.51612903,145.0
1247,Enrique Barzola,Brandon Davis,-235,195,Red,42.55319149,195.0
1248,Henry Briones,Frankie Saenz,280,-340,Blue,280.0,29.41176471
1249,Claudio Puelles,Felipe Silva,265,-325,Red,265.0,30.76923077
1250,Amanda Nunes,Raquel Pennington,-700,500,Red,14.28571429,500.0
1251,Jacare Souza,Kelvin Gastelum,-115,-105,Blue,86.95652174,95.23809524
1252,Mackenzie Dern,Amanda Cooper,-260,220,Red,38.46153846,220.0
1253,John Lineker,Brian Kelleher,-265,225,Red,37.73584906,225.0
1254,Vitor Belfort,Lyoto Machida,165,-190,Blue,165.0,52.63157895
1255,Cezar Ferreira,Karl Roberson,-150,130,Red,66.66666667,130.0
1256,Aleksei Oleinik,Junior Albini,135,-145,Red,135.0,68.96551724
1257,Davi Ramos,Nick Hein,-185,160,Red,54.05405405,160.0
1258,Elizeu Zaleski dos Santos,Sean Strickland,100,-120,Red,100.0,83.33333333
1259,Warlley Alves,Sultan Aliev,-280,240,Red,35.71428571,240.0
1260,Thales Leites,Jack Hermansson,110,-130,Blue,110.0,76.92307692
1261,Alberto Mina,Ramazan Emeev,150,-170,Blue,150.0,58.82352941
1262,Markus Perez,James Bochnovic,-300,250,Red,33.33333333,250.0
1263,Edson Barboza,Kevin Lee,145,-165,Blue,145.0,60.60606061
1264,Frankie Edgar,Cub Swanson,-275,235,Red,36.36363636,235.0
1265,Justin Willis,Chase Sherman,-290,245,Red,34.48275862,245.0
1266,David Branch,Thiago Santos,140,-160,Red,140.0,62.5
1267,Aljamain Sterling,Brett Johns,-115,-105,Red,86.95652174,95.23809524
1268,Jim Miller,Dan Hooker,250,-300,Blue,250.0,33.33333333
1269,Ryan LaFlare,Alex Garcia,-150,130,Red,66.66666667,130.0
1270,Merab Dvalishvili,Ricky Simon,-110,-110,Blue,90.90909091,90.90909091
1271,Siyar Bahadurzada,Luan Chagas,150,-170,Red,150.0,58.82352941
1272,Corey Anderson,Patrick Cummins,-165,145,Red,60.60606061,145.0
1273,Anthony Rocco Martin,Keita Nakamura,-200,170,Red,50.0,170.0
1274,Dustin Poirier,Justin Gaethje,-125,105,Red,80.0,105.0
1275,Carlos Condit,Alex Oliveira,155,-175,Blue,155.0,57.14285714
1276,Israel Adesanya,Marvin Vettori,-245,205,Red,40.81632653,205.0
1277,Michelle Waterson,Cortney Casey,145,-165,Red,145.0,60.60606061
1278,Tim Boetsch,Antonio Carlos Junior,220,-260,Blue,220.0,38.46153846
1279,Muslim Salikhov,Ricky Rainey,-210,175,Red,47.61904762,175.0
1280,Wilson Reis,John Moraga,-120,100,Blue,83.33333333,100.0
1281,Krzysztof Jotko,Brad Tavares,-130,110,Blue,76.92307692,110.0
1282,Gilbert Burns,Dan Moret,-640,470,Red,15.625,470.0
1283,Shana Dobson,Lauren Mueller,140,-160,Blue,140.0,62.5
1284,Dhiego Lima,Yushin Okami,105,-125,Blue,105.0,80.0
1285,Arjan Bhullar,Adam Wieczorek,-325,265,Blue,30.76923077,265.0
1286,Matthew Lopez,Alejandro Perez,-110,-110,Blue,90.90909091,90.90909091
1287,Luke Sanders,Patrick Williams,-430,345,Red,23.25581395,345.0
1288,Khabib Nurmagomedov,Al Iaquinta,-640,470,Red,15.625,470.0
1289,Rose Namajunas,Joanna Jedrzejczyk,-110,-110,Red,90.90909091,90.90909091
1290,Renato Moicano,Calvin Kattar,-115,-105,Red,86.95652174,95.23809524
1291,Zabit Magomedsharipov,Kyle Bochniak,-700,500,Red,14.28571429,500.0
1292,Joe Lauzon,Chris Gruetzemacher,-145,125,Blue,68.96551724,125.0
1293,Karolina Kowalkiewicz,Felice Herrig,-190,165,Red,52.63157895,165.0
1294,Evan Dunham,Olivier Aubin-Mercier,-140,120,Blue,71.42857143,120.0
1295,Bec Rawlings,Ashlee Evans-Smith,170,-200,Blue,170.0,50.0
1296,Devin Clark,Mike Rodriguez,-105,-115,Red,95.23809524,86.95652174
1297,Fabricio Werdum,Alexander Volkov,-210,175,Blue,47.61904762,175.0
1298,Jimi Manuwa,Jan Blachowicz,-150,130,Blue,66.66666667,130.0
1299,Tom Duquesnoy,Terrion Ware,-430,345,Red,23.25581395,345.0
1300,Leon Edwards,Peter Sobotta,-190,165,Red,52.63157895,165.0
1301,John Phillips,Charles Byrd,-115,-105,Blue,86.95652174,95.23809524
1302,Danny Roberts,Oliver Enkamp,-130,110,Red,76.92307692,110.0
1303,Danny Henry,Hakeem Dawodu,240,-260,Red,240.0,38.46153846
1304,Paul Craig,Magomed Ankalaev,550,-800,Red,550.0,12.5
1305,Stevie Ray,Kajan Johnson,-210,175,Blue,47.61904762,175.0
1306,Mark Godbeer,Dmitry Sosnovskiy,220,-260,Blue,220.0,38.46153846
1307,Cris Cyborg,Yana Kunitskaya,-1000,650,Red,10.0,650.0
1308,Frankie Edgar,Brian Ortega,-155,135,Blue,64.51612903,135.0
1309,Sean O'Malley,Andre Soukhamthath,-145,125,Red,68.96551724,125.0
1310,Stefan Struve,Andrei Arlovski,-185,160,Blue,54.05405405,160.0
1311,Cat Zingano,Ketlen Vieira,175,-210,Blue,175.0,47.61904762
1312,Ashley Yoder,Mackenzie Dern,390,-490,Blue,390.0,20.40816327
1313,Beneil Dariush,Alexander Hernandez,-420,335,Blue,23.80952381,335.0
1314,John Dodson,Pedro Munhoz,-160,140,Red,62.5,140.0
1315,CB Dollaway,Hector Lombard,-110,-110,Red,90.90909091,90.90909091
1316,Mike Pyle,Zak Ottow,270,-330,Blue,270.0,30.303030300000003
1317,Bryan Caraway,Cody Stamann,-105,-115,Blue,95.23809524,86.95652174
1318,Jordan Johnson,Adam Milstead,-255,215,Red,39.21568627,215.0
1319,Josh Emmett,Jeremy Stephens,110,-130,Blue,110.0,76.92307692
1320,Jessica Andrade,Tecia Torres,-250,210,Red,40.0,210.0
1321,Ovince Saint Preux,Ilir Latifi,-165,145,Blue,60.60606061,145.0
1322,Mike Perry,Max Griffin,-300,250,Blue,33.33333333,250.0
1323,Renan Barao,Brian Kelleher,-165,145,Blue,60.60606061,145.0
1324,Sara McMann,Marion Reneau,-190,165,Blue,52.63157895,165.0
1325,Maryna Moroz,Angela Hill,130,-150,Blue,130.0,66.66666667
1326,Ben Saunders,Alan Jouban,210,-250,Blue,210.0,40.0
1327,Sam Alvey,Marcin Prachnio,180,-220,Red,180.0,45.45454545
1328,Rani Yahya,Russell Doane,-220,180,Red,45.45454545,180.0
1329,Eric Shelton,Alex Perez,-140,120,Blue,71.42857143,120.0
1330,Albert Morales,Manny Bermudez,155,-175,Blue,155.0,57.14285714
1331,Donald Cerrone,Yancy Medeiros,100,-120,Red,100.0,83.33333333
1332,Derrick Lewis,Marcin Tybura,-110,-110,Red,90.90909091,90.90909091
1333,James Vick,Francisco Trinaldo,-210,175,Red,47.61904762,175.0
1334,Thiago Alves,Curtis Millender,-150,130,Blue,66.66666667,130.0
1335,Steven Peterson,Brandon Davis,130,-150,Blue,130.0,66.66666667
1336,Sage Northcutt,Thibault Gouti,-375,313,Red,26.66666667,313.0
1337,Jared Gordon,Diego Ferreira,-175,155,Blue,57.14285714,155.0
1338,Geoff Neal,Brian Camozzi,-210,175,Red,47.61904762,175.0
1339,Roberto Sanchez,Joby Sanchez,135,-145,Red,135.0,68.96551724
1340,Sarah Moras,Lucie Pudilova,130,-150,Blue,130.0,66.66666667
1341,Joshua Burkman,Alex Morono,300,-360,Blue,300.0,27.77777778
1342,Oskar Piechota,Tim Williams,-340,280,Red,29.41176471,280.0
1343,Yoel Romero,Luke Rockhold,160,-185,Red,160.0,54.05405405
1344,Mark Hunt,Curtis Blaydes,165,-190,Blue,165.0,52.63157895
1345,Tai Tuivasa,Cyril Asker,-275,235,Red,36.36363636,235.0
1346,Jake Matthews,Li Jingliang,125,-145,Red,125.0,68.96551724
1347,Tyson Pedro,Saparbeg Safarov,-300,250,Red,33.33333333,250.0
1348,Damien Brown,Dong Hyun Ma,115,-135,Blue,115.0,74.07407407
1349,Rob Wilkinson,Israel Adesanya,305,-365,Blue,305.0,27.39726027
1350,Alexander Volkanovski,Jeremy Kennedy,-200,170,Red,50.0,170.0
1351,Jussier Formiga,Ben Nguyen,-110,-110,Red,90.90909091,90.90909091
1352,Ross Pearson,Mizuto Hirota,-160,140,Red,62.5,140.0
1353,Teruto Ishihara,Jose Quinonez,135,-155,Blue,135.0,64.51612903
1354,Luke Jumeau,Daichi Abe,140,-160,Red,140.0,62.5
1355,Lyoto Machida,Eryk Anders,205,-245,Red,205.0,40.81632653
1356,Valentina Shevchenko,Priscila Cachoeira,-1100,700,Red,9.090909091,700.0
1357,Michel Prazeres,Desmond Green,-120,100,Red,83.33333333,100.0
1358,Tim Johnson,Marcelo Golm,150,-170,Red,150.0,58.82352941
1359,Douglas Silva de Andrade,Marlon Vera,165,-190,Red,165.0,52.63157895
1360,Thiago Santos,Anthony Smith,-255,215,Red,39.21568627,215.0
1361,Sergio Moraes,Tim Means,173,-205,Red,173.0,48.780487799999996
1362,Alan Patrick,Damir Hadzovic,-240,200,Red,41.66666667,200.0
1363,Maia Stevenson,Polyana Viana,350,-440,Blue,350.0,22.72727273
1364,Iuri Alcantara,Joe Soto,-120,100,Red,83.33333333,100.0
1365,Deiveson Figueiredo,Joseph Morales,110,-130,Red,110.0,76.92307692
1366,Jacare Souza,Derek Brunson,120,-140,Red,120.0,71.42857143
1367,Dennis Bermudez,Andre Fili,-150,130,Blue,66.66666667,130.0
1368,Jordan Rinaldi,Gregor Gillespie,425,-550,Blue,425.0,18.18181818
1369,Drew Dober,Frank Camacho,-140,120,Red,71.42857143,120.0
1370,Erik Koch,Bobby Green,155,-175,Blue,155.0,57.14285714
1371,Mirsad Bektic,Godofredo Pepey,-550,425,Red,18.18181818,425.0
1372,Katlyn Chookagian,Mara Romero Borella,-190,165,Red,52.63157895,165.0
1373,Randa Markos,Juliana Lima,-155,135,Red,64.51612903,135.0
1374,Justine Kish,Ji Yeon Kim,-160,140,Blue,62.5,140.0
1375,Vinc Pichel,Joaquim Silva,110,-130,Red,110.0,76.92307692
1376,Niko Price,George Sullivan,-365,305,Red,27.39726027,305.0
1377,Austin Arnett,Cory Sandhagen,170,-200,Blue,170.0,50.0
1378,Stipe Miocic,Francis Ngannou,150,-170,Red,150.0,58.82352941
1379,Daniel Cormier,Volkan Oezdemir,-345,285,Red,28.98550725,285.0
1380,Calvin Kattar,Shane Burgos,190,-230,Red,190.0,43.47826087
1381,Gian Villante,Francimar Barroso,-155,135,Red,64.51612903,135.0
1382,Thomas Almeida,Rob Font,-145,125,Blue,68.96551724,125.0
1383,Kyle Bochniak,Brandon Davis,120,-140,Red,120.0,71.42857143
1384,Sabah Homasi,Abdul Razak Alhassan,168,-195,Blue,168.0,51.28205128
1385,Dustin Ortiz,Alexandre Pantoja,-135,115,Red,74.07407407,115.0
1386,Dan Ige,Julio Arce,120,-140,Blue,120.0,71.42857143
1387,Matt Bessette,Enrique Barzola,245,-290,Blue,245.0,34.48275862
1388,Islam Makhachev,Gleison Tibau,-290,245,Red,34.48275862,245.0
1389,Jeremy Stephens,Dooho Choi,145,-165,Red,145.0,60.60606061
1390,Paige VanZant,Jessica-Rose Clark,-120,100,Blue,83.33333333,100.0
1391,Kamaru Usman,Emil Meek,-750,525,Red,13.33333333,525.0
1392,Darren Elkins,Michael Johnson,175,-210,Red,175.0,47.61904762
1393,James Krause,Alex White,-180,158,Red,55.55555556,158.0
1394,Matt Frevola,Polo Reyes,-200,185,Blue,50.0,185.0
1395,Talita Bernardo,Irene Aldana,115,-135,Blue,115.0,74.07407407
1396,Kyung Ho Kang,Guido Cannetti,-290,245,Red,34.48275862,245.0
1397,Kalindra Faria,Jessica Eye,115,-135,Blue,115.0,74.07407407
1398,Danielle Taylor,JJ Aldrich,110,-130,Blue,110.0,76.92307692
1399,Mads Burnell,Mike Santiago,165,-190,Red,165.0,52.63157895
1400,Cris Cyborg,Holly Holm,-325,265,Red,30.76923077,265.0
1401,Khabib Nurmagomedov,Edson Barboza,-410,330,Red,24.390243899999998,330.0
1402,Dan Hooker,Marc Diakiese,165,-190,Red,165.0,52.63157895
1403,Cynthia Calvillo,Carla Esparza,-220,180,Blue,45.45454545,180.0
1404,Carlos Condit,Neil Magny,-130,110,Blue,76.92307692,110.0
1405,Myles Jury,Rick Glenn,-175,155,Red,57.14285714,155.0
1406,Louis Smolka,Matheus Nicolau,170,-200,Blue,170.0,50.0
1407,Tim Elliott,Mark De La Rosa,-190,165,Red,52.63157895,165.0
1408,Robbie Lawler,Rafael Dos Anjos,105,-125,Blue,105.0,80.0
1409,Ricardo Lamas,Josh Emmett,-290,245,Blue,34.48275862,245.0
1410,Santiago Ponzinibbio,Mike Perry,-155,135,Red,64.51612903,135.0
1411,Glover Teixeira,Misha Cirkunov,125,-145,Red,125.0,68.96551724
1412,Jared Cannonier,Jan Blachowicz,-190,165,Blue,52.63157895,165.0
1413,Julian Marquez,Darren Stewart,-340,280,Red,29.41176471,280.0
1414,Chad Laprise,Galore Bofando,-145,125,Red,68.96551724,125.0
1415,Nordine Taleb,Danny Roberts,-155,135,Red,64.51612903,135.0
1416,John Makdessi,Abel Trujillo,125,-145,Red,125.0,68.96551724
1417,Alessio Di Chirico,Oluwale Bamgbose,-160,140,Red,62.5,140.0
1418,Jordan Mein,Erick Silva,-160,140,Red,62.5,140.0
1419,Cub Swanson,Brian Ortega,100,-120,Blue,100.0,83.33333333
1420,Jason Knight,Gabriel Benitez,-330,270,Blue,30.303030300000003,270.0
1421,Marlon Moraes,Aljamain Sterling,-145,135,Red,68.96551724,135.0
1422,Scott Holtzman,Darrell Horcher,-145,125,Red,68.96551724,125.0
1423,Eryk Anders,Markus Perez,-470,375,Red,21.27659574,375.0
1424,Albert Morales,Benito Lopez,105,-125,Blue,105.0,80.0
1425,Alexis Davis,Liz Carmouche,105,-125,Red,105.0,80.0
1426,Luke Sanders,Andre Soukhamthath,-345,285,Blue,28.98550725,285.0
1427,Carls John De Tomas,Alex Perez,335,-420,Blue,335.0,23.80952381
1428,Frankie Saenz,Merab Dvalishvili,165,-190,Red,165.0,52.63157895
1429,Alejandro Perez,Iuri Alcantara,155,-175,Red,155.0,57.14285714
1430,Chris Gruetzemacher,Davi Ramos,325,-400,Blue,325.0,25.0
1431,Antonio Braga Neto,Trevin Giles,230,-270,Blue,230.0,37.03703704
1432,Max Holloway,Jose Aldo,-260,220,Red,38.46153846,220.0
1433,Alistair Overeem,Francis Ngannou,210,-230,Blue,210.0,43.47826087
1434,Henry Cejudo,Sergio Pettis,-320,260,Red,31.25,260.0
1435,Eddie Alvarez,Justin Gaethje,150,-170,Red,150.0,58.82352941
1436,Tecia Torres,Michelle Waterson,-250,210,Red,40.0,210.0
1437,Charles Oliveira,Paul Felder,-135,115,Blue,74.07407407,115.0
1438,Alex Oliveira,Yancy Medeiros,-390,320,Blue,25.64102564,320.0
1439,David Teymur,Drakkar Klose,-130,110,Red,76.92307692,110.0
1440,Felice Herrig,Cortney Casey,-115,-105,Red,86.95652174,95.23809524
1441,Amanda Cooper,Angela Magana,-525,415,Red,19.04761905,415.0
1442,Sabah Homasi,Abdul Razak Alhassan,225,-265,Blue,225.0,37.73584906
1443,Jeremy Kimball,Dominick Reyes,415,-525,Blue,415.0,19.04761905
1444,Justin Willis,Allen Crowder,-230,190,Red,43.47826087,190.0
1445,Nicco Montano,Roxanne Modafferi,-210,175,Red,47.61904762,175.0
1446,Sean O'Malley,Terrion Ware,-230,190,Red,43.47826087,190.0
1447,Barb Honchak,Lauren Murphy,-240,200,Blue,41.66666667,200.0
1448,Eric Spicely,Gerald Meerschaert,150,-170,Blue,150.0,58.82352941
1449,Joe Soto,Brett Johns,145,-165,Blue,145.0,60.60606061
1450,Christina Marks,Montana De La Rosa,300,-360,Blue,300.0,27.77777778
1451,Andrew Sanchez,Ryan Janes,-600,450,Blue,16.66666667,450.0
1452,Karine Gevorgyan,Rachael Ostovich,375,-420,Blue,375.0,23.80952381
1453,Ariel Beck,Shana Dobson,165,-190,Blue,165.0,52.63157895
1454,Gillian Robertson,Emily Whitmire,165,-190,Red,165.0,52.63157895
1455,Michael Bisping,Kelvin Gastelum,243,-285,Blue,243.0,35.087719299999996
1456,Li Jingliang,Zak Ottow,-200,170,Red,50.0,170.0
1457,Wang Guan,Alex Caceres,120,-140,Red,120.0,71.42857143
1458,Muslim Salikhov,Alex Garcia,-220,180,Blue,45.45454545,180.0
1459,Zabit Magomedsharipov,Sheymon Moraes,-500,400,Red,20.0,400.0
1460,Song Kenan,Bobby Nash,250,-300,Red,250.0,33.33333333
1461,Kailin Curran,Yan Xiaonan,120,-140,Blue,120.0,71.42857143
1462,Song Yadong,Bharat Kandare,-160,140,Red,62.5,140.0
1463,Chase Sherman,Shamil Abdurakhimov,105,-125,Blue,105.0,80.0
1464,Wu Yanan,Gina Mazany,-130,120,Blue,76.92307692,120.0
1465,Wuliji Buren,Rolando Dy,140,-150,Blue,140.0,66.66666667
1466,Cyril Asker,Hu Yaozong,-250,210,Red,40.0,210.0
1467,Fabricio Werdum,Marcin Tybura,-300,250,Red,33.33333333,250.0
1468,Bec Rawlings,Jessica-Rose Clark,-130,110,Blue,76.92307692,110.0
1469,Tim Means,Belal Muhammad,-210,175,Blue,47.61904762,175.0
1470,Jake Matthews,Bojan Velickovic,-140,120,Red,71.42857143,120.0
1471,Elias Theodorou,Daniel Kelly,-310,255,Red,32.25806452,255.0
1472,Alexander Volkanovski,Shane Young,-640,470,Red,15.625,470.0
1473,Ryan Benoit,Ashkan Mokhtarian,-290,245,Red,34.48275862,245.0
1474,Nik Lentz,Will Brooks,345,-430,Red,345.0,23.25581395
1475,Rashad Coulter,Tai Tuivasa,155,-175,Blue,155.0,57.14285714
1476,Damien Brown,Frank Camacho,105,-125,Blue,105.0,80.0
1477,Alex Chambers,Nadia Kassem,170,-200,Blue,170.0,50.0
1478,Jenel Lausa,Eric Shelton,270,-330,Blue,270.0,30.303030300000003
1479,Anthony Hamilton,Adam Wieczorek,155,-175,Blue,155.0,57.14285714
1480,Dustin Poirier,Anthony Pettis,-110,-110,Red,90.90909091,90.90909091
1481,Matt Brown,Diego Sanchez,-350,290,Red,28.57142857,290.0
1482,Junior Albini,Andrei Arlovski,-320,260,Blue,31.25,260.0
1483,Nate Marquardt,Cezar Ferreira,225,-265,Blue,225.0,37.73584906
1484,Raphael Assuncao,Matthew Lopez,-370,310,Red,27.02702703,310.0
1485,Joe Lauzon,Clay Guida,105,-125,Blue,105.0,80.0
1486,John Dodson,Marlon Moraes,-125,105,Blue,80.0,105.0
1487,Tatiana Suarez,Viviane Pereira,-285,243,Red,35.087719299999996,243.0
1488,Sage Northcutt,Michel Quinones,-190,165,Red,52.63157895,165.0
1489,Angela Hill,Nina Ansaroff,-170,150,Blue,58.82352941,150.0
1490,Court McGee,Sean Strickland,245,-290,Blue,245.0,34.48275862
1491,Jake Collier,Marcel Fortuna,215,-255,Red,215.0,39.21568627
1492,Darren Stewart,Karl Roberson,185,-255,Blue,185.0,39.21568627
1493,Michael Bisping,Georges St-Pierre,-120,100,Blue,83.33333333,100.0
1494,Cody Garbrandt,TJ Dillashaw,-210,175,Blue,47.61904762,175.0
1495,Joanna Jedrzejczyk,Rose Namajunas,-700,500,Blue,14.28571429,500.0
1496,Stephen Thompson,Jorge Masvidal,-190,165,Red,52.63157895,165.0
1497,Johny Hendricks,Paulo Costa,305,-365,Blue,305.0,27.39726027
1498,James Vick,Joe Duffy,135,-155,Red,135.0,64.51612903
1499,Walt Harris,Mark Godbeer,-370,310,Blue,27.02702703,310.0
1500,Ovince Saint Preux,Corey Anderson,-175,155,Red,57.14285714,155.0
1501,Randy Brown,Mickey Gall,105,-125,Red,105.0,80.0
1502,Aleksei Oleinik,Curtis Blaydes,250,-300,Blue,250.0,33.33333333
1503,Aiemann Zahabi,Ricardo Ramos,165,-190,Blue,165.0,52.63157895
1504,Derek Brunson,Lyoto Machida,-145,135,Red,68.96551724,135.0
1505,Demian Maia,Colby Covington,-120,100,Blue,83.33333333,100.0
1506,Pedro Munhoz,Rob Font,155,-175,Red,155.0,57.14285714
1507,Francisco Trinaldo,Jim Miller,-220,180,Red,45.45454545,180.0
1508,Thiago Santos,Jack Hermansson,-110,-110,Red,90.90909091,90.90909091
1509,John Lineker,Marlon Vera,-485,385,Red,20.6185567,385.0
1510,Vicente Luque,Niko Price,-130,110,Red,76.92307692,110.0
1511,Antonio Carlos Junior,Jack Marshman,-370,330,Red,27.02702703,330.0
1512,Hacran Dias,Jared Gordon,135,-155,Blue,135.0,64.51612903
1513,Elizeu Zaleski dos Santos,Max Griffin,-230,190,Red,43.47826087,190.0
1514,Deiveson Figueiredo,Jarred Brooks,125,-145,Red,125.0,68.96551724
1515,Marcelo Golm,Christian Colombo,-265,225,Red,37.73584906,225.0
1516,Donald Cerrone,Darren Till,-150,130,Blue,66.66666667,130.0
1517,Karolina Kowalkiewicz,Jodie Esquibel,-600,450,Red,16.66666667,450.0
1518,Jan Blachowicz,Devin Clark,130,-150,Red,130.0,66.66666667
1519,Oskar Piechota,Jonathan Wilson,-220,180,Red,45.45454545,180.0
1520,Marcin Held,Nasrat Haqparast,-355,295,Red,28.16901408,295.0
1521,Damian Stasiak,Brian Kelleher,-115,-105,Blue,86.95652174,95.23809524
1522,Sam Alvey,Ramazan Emeev,130,-150,Blue,130.0,66.66666667
1523,Artem Lobov,Andre Fili,150,-170,Blue,150.0,58.82352941
1524,Salim Touahri,Warlley Alves,250,-300,Blue,250.0,33.33333333
1525,Lina Lansberg,Aspen Ladd,200,-240,Blue,200.0,41.66666667
1526,Felipe Arantes,Josh Emmett,200,-240,Blue,200.0,41.66666667
1527,Tony Ferguson,Kevin Lee,-290,245,Red,34.48275862,245.0
1528,Demetrious Johnson,Ray Borg,-1000,650,Red,10.0,650.0
1529,Fabricio Werdum,Walt Harris,-210,175,Red,47.61904762,175.0
1530,Mara Romero Borella,Kalindra Faria,215,-255,Red,215.0,39.21568627
1531,Tom Duquesnoy,Cody Stamann,-160,140,Blue,62.5,140.0
1532,Pearl Gonzalez,Poliana Botelho,140,-160,Blue,140.0,62.5
1533,Matt Schnell,Marco Beltran,-125,105,Red,80.0,105.0
1534,John Moraga,Magomed Bibulatov,425,-550,Red,425.0,18.18181818
1535,Thales Leites,Brad Tavares,155,-175,Blue,155.0,57.14285714
1536,Ovince Saint Preux,Yushin Okami,-430,345,Red,23.25581395,345.0
1537,Claudia Gadelha,Jessica Andrade,-290,245,Blue,34.48275862,245.0
1538,Takanori Gomi,Dong Hyun Ma,290,-350,Blue,290.0,28.57142857
1539,Gokhan Saki,Henrique da Silva,-200,170,Red,50.0,170.0
1540,Teruto Ishihara,Rolando Dy,-155,135,Red,64.51612903,135.0
1541,Jussier Formiga,Ulka Sasaki,-420,335,Red,23.80952381,335.0
1542,Keita Nakamura,Alex Morono,-110,-110,Red,90.90909091,90.90909091
1543,Syuri Kondo,Chanmi Jeon,-150,130,Red,66.66666667,130.0
1544,Shinsho Anzai,Luke Jumeau,215,-255,Red,215.0,39.21568627
1545,Daichi Abe,Hyun Gyu Lim,100,-120,Red,100.0,83.33333333
1546,Luke Rockhold,David Branch,-500,400,Red,20.0,400.0
1547,Mike Perry,Alex Reyes,-420,335,Red,23.80952381,335.0
1548,Hector Lombard,Anthony Smith,135,-155,Blue,135.0,64.51612903
1549,Gregor Gillespie,Jason Gonzalez,-420,335,Red,23.80952381,335.0
1550,Kamaru Usman,Sergio Moraes,-1000,650,Red,10.0,650.0
1551,Justin Ledet,Zu Anyanwu,-470,375,Red,21.27659574,375.0
1552,Anthony Rocco Martin,Olivier Aubin-Mercier,-115,-105,Blue,86.95652174,95.23809524
1553,Anthony Hamilton,Daniel Spitz,-192,177,Blue,52.08333333,177.0
1554,Krzysztof Jotko,Uriah Hall,-200,170,Blue,50.0,170.0
1555,Jason Saggo,Gilbert Burns,130,-150,Blue,130.0,66.66666667
1556,Amanda Nunes,Valentina Shevchenko,125,-145,Red,125.0,68.96551724
1557,Neil Magny,Rafael Dos Anjos,165,-190,Blue,165.0,52.63157895
1558,Henry Cejudo,Wilson Reis,-400,325,Red,25.0,325.0
1559,Ilir Latifi,Tyson Pedro,120,-140,Red,120.0,71.42857143
1560,Jeremy Stephens,Gilbert Melendez,-115,-105,Red,86.95652174,95.23809524
1561,Sara McMann,Ketlen Vieira,-200,170,Blue,50.0,170.0
1562,Sarah Moras,Ashlee Evans-Smith,260,-320,Red,260.0,31.25
1563,Gavin Tucker,Rick Glenn,-370,310,Blue,27.02702703,310.0
1564,Mitch Clarke,Alex White,180,-220,Blue,180.0,45.45454545
1565,Luis Henrique,Arjan Bhullar,175,-210,Blue,175.0,47.61904762
1566,Kajan Johnson,Adriano Martins,450,-600,Red,450.0,16.66666667
1567,Alexander Volkov,Stefan Struve,-130,110,Red,76.92307692,110.0
1568,Siyar Bahadurzada,Rob Wilkinson,-130,110,Red,76.92307692,110.0
1569,Marion Reneau,Talita Bernardo,-320,260,Red,31.25,260.0
1570,Leon Edwards,Bryan Barberena,-250,210,Red,40.0,210.0
1571,Darren Till,Bojan Velickovic,-190,165,Red,52.63157895,165.0
1572,Mairbek Taisumov,Felipe Silva,-525,450,Red,19.04761905,450.0
1573,Michel Prazeres,Mads Burnell,-390,320,Red,25.64102564,320.0
1574,Rustam Khabilov,Desmond Green,-250,210,Red,40.0,210.0
