Fight_ID,Red_Corner_Fighter,Blue_Corner_Fighter,Red_Fighter_odds,Blue_Fighter_odds,Winner
95,Germaine De Randamie,Aspen Ladd,100.0,-120.0,Red
96,Urijah Faber,Ricky Simon,320.0,-355.0,Red
97,Josh Emmett,Mirsad Bektic,150.0,-170.0,Red
98,Karl Roberson,Wellington Turman,-220.0,180.0,Red
99,Marvin Vettori,Cezar Ferreira,-220.0,180.0,Red
100,Andre Fili,Sheymon Moraes,-160.0,140.0,Red
101,Julianna Pena,Nicco Montano,-250.0,210.0,Red
102,Darren Elkins,Ryan Hall,-115.0,-105.0,Blue
103,Liu Pingyuan,Jonathan Martinez,-220.0,180.0,Blue
104,Livinha Souza,Brianna Van Buren,-115.0,-105.0,Blue
105,Benito Lopez,Vince Morales,-105.0,-105.0,Red
106,Rafael Dos Anjos,Leon Edwards,-110.0,-110.0,Blue
107,Aleksei Oleinik,Walt Harris,130.0,-150.0,Blue
108,Greg Hardy,Juan Adams,-105.0,-115.0,Red
109,James Vick,Dan Hooker,105.0,-125.0,Blue
110,Alexander Hernandez,Francisco Trinaldo,-250.0,210.0,Red
111,Andrei Arlovski,Ben Rothwell,155.0,-175.0,Red
112,Alex Caceres,Steven Peterson,-115.0,-105.0,Red
113,Raquel Pennington,Irene Aldana,115.0,-135.0,Red
114,Sam Alvey,Klidson Abreu,145.0,-165.0,Blue
115,Roxanne Modafferi,Jennifer Maia,110.0,-130.0,Blue
116,Ray Borg,Gabriel Silva,-185.0,160.0,Red
117,Mario Bautista,Jin Soo Son,150.0,-170.0,Red
118,Domingo Pilarte,Felipe Colares,-400.0,325.0,Blue
119,Max Holloway,Frankie Edgar,-335.0,275.0,Red
120,Cris Cyborg,Felicia Spencer,-380.0,315.0,Red
121,Geoff Neal,Niko Price,-335.0,275.0,Red
122,Olivier Aubin-Mercier,Arman Tsarukyan,145.0,-165.0,Blue
123,Marc-Andre Barriault,Krzystof Jotko,145.0,-165.0,Blue
124,Alexis Davis,Viviane Araujo,165.0,-190.0,Blue
125,Hakeem Dawodu,Yoshinori Horie,-440.0,350.0,Red
126,Gavin Tucker,Seungwoo Choi,120.0,-140.0,Red
127,Alexandre Pantoja,Deiveson Figueiredo,-140.0,120.0,Blue
128,Gillian Robertson,Sarah Frota,-150.0,130.0,Red
129,Erik Koch,Kyle Stewart,-140.0,120.0,Red
130,Colby Covington,Robbie Lawler,-300.0,250.0,Red
131,Jim Miller,Clay Guida,-140.0,130.0,Red
132,Joaquim Silva,Nasrat Haqparast,315.0,-380.0,Blue
133,Trevin Giles,Gerald Meerschaert,-170.0,150.0,Blue
134,Scott Holtzman,Dong Hyun Ma,-390.0,320.0,Red
135,Darko Stosic,Kennedy Nzechukwu,-120.0,100.0,Blue
136,Mickey Gall,Salim Touahri,100.0,-120.0,Red
137,Antonina Shevchenko,Lucie Pudilova,-160.0,140.0,Red
138,Jordan Espinosa,Matt Schnell,-155.0,145.0,Blue
139,Lauren Murphy,Mara Romero Borella,180.0,-220.0,Red
140,Claudio Silva,Cole Williams,-550.0,425.0,Red
141,Miranda Granger,Hannah Goldy,-105.0,-115.0,Red
142,Jon Jones,Dominick Reyes,-460.0,365.0,Red
143,Valentina Shevchenko,Katlyn Chookagian,-920.0,610.0,Red
144,Juan Adams,Justin Tafa,-240.0,200.0,Blue
145,Mirsad Bektic,Dan Ige,-125.0,105.0,Blue
146,Derrick Lewis,Ilir Latifi,-225.0,185.0,Red
147,Trevin Giles,James Krause,-170.0,130.0,Red
148,Alex Morono,Kalinn Williams,-345.0,285.0,Blue
149,Lauren Murphy,Andrea Lee,260.0,-320.0,Red
150,Miles Johns,Mario Bautista,-132.0,112.0,Blue
151,Domingo Pilarte,Journey Newson,-125.0,105.0,Blue
152,Andre Ewell,Jonathan Martinez,-133.0,113.0,Red
153,Austin Lingo,Youssef Zalel,-210.0,175.0,Blue
154,Valentina Shevchenko,Liz Carmouche,-1100.0,700.0,Red
155,Vincente Luque,Mike Perry,-250.0,210.0,Red
156,Luiz Garagorri,Humberto Bandenay,-145.0,125.0,Red
157,Volkan Oezdemir,Ilir Latifi,-190.0,165.0,Red
158,Rodolfo Vieira,Oskar Piechota,-225.0,185.0,Red
159,Enrique Barzola,Bobby Moffett,-165.0,145.0,Red
160,Gilbert Burns,Aleksei Kunchenko,120.0,-140.0,Red
161,Ciryl Gane,Raphael Pessoa Nunes,-470.0,375.0,Red
162,Tecia Torres,Marina Rodriguez,-160.0,140.0,Blue
163,Rogerio Bontorin,Raulian Paiva,100.0,-120.0,Red
164,Geraldo de Freitas,Chris Gutierrez,-175.0,155.0,Blue
165,Kazula Vargas,Alex Da Silva,240.0,-280.0,Blue
166,Veronica Macedo,Polyana Viana,-130.0,110.0,Red
167,Daniel Cormier,Stipe Miocic,-145.0,125.0,Blue
168,Anthony Pettis,Nate Diaz,-120.0,100.0,Blue
169,Yoel Romero,Paulo Costa,-165.0,145.0,Blue
170,Gabriel Benitez,Sodiq Yusuff,235.0,-275.0,Blue
171,Derek Brunson,Ian Heinisch,140.0,-160.0,Red
172,Devonte Smith,Khama Worthy,-1000.0,650.0,Blue
173,Raphael Assuncao,Cory Sandhagen,220.0,-260.0,Blue
174,Christos Giagos,Drakkar Klose,165.0,-190.0,Blue
175,Manny Bermudez,Casey Kenney,-170.0,150.0,Blue
176,Hannah Cifers,Jodie Esquibel,-290.0,245.0,Red
177,Kyung Ho Kang,Brandon Davis,-190.0,165.0,Red
178,Sabina Mazo,Shana Dobson,-145.0,125.0,Red
179,Jessica Andrade,Zhang Weili,-200.0,170.0,Blue
180,Li Jingliang,Elizeu Dos Santos,215.0,-255.0,Red
181,Kai Kara-France,Mark De La Rosa,-185.0,160.0,Red
182,Song Kenan,Derrick,-110.0,-110.0,Red
183,Wu Yanan,Mizuki Inoue,150.0,-170.0,Blue
184,Junyong Park,Anthony Hernandez,125.0,-145.0,Blue
185,Su Mudaerji,Andre Soukhamthath,140.0,-160.0,Red
186,Da Un Jung,Khadis Ibragimov,245.0,-290.0,Red
187,Damir Ismagulov,Thiago Moises,-220.0,180.0,Red
188,Heili Alateng,Danaa Batgerel,-120.0,100.0,Red
189,Karol Rosa,Lara Procopio,-115.0,-105.0,Red
190,Khabib Nurmagomedov,Dustin Poirier,-400.0,325.0,Red
191,Edson Barboza,Paul Felder,-120.0,100.0,Blue
192,Islam Makhachev,Davi Ramos,-380.0,315.0,Red
193,Curtis Blaydes,Shamil Abdurakhimov,-550.0,425.0,Red
194,Mairbek Taisumov,Diego Ferreira,-245.0,205.0,Blue
195,Joanne Calderwood,Andrea Lee,210.0,-250.0,Red
196,Zubaira Tukhugov,Lerone Murphy,-300.0,250.0,Draw
197,Liana Jojua,Sarah Moras,-155.0,135.0,Blue
198,Ottman Azaitar,Teemu Packalen,-190.0,165.0,Red
199,Belal Muhammad,Takashi Sato,-390.0,320.0,Red
200,Nordine Taleb,Muslim Salikhov,-130.0,110.0,Blue
201,Omari Akhmedov,Zak Cummings,-125.0,105.0,Red
202,Don Madge,Fares Ziam,-190.0,165.0,Red
203,Donald Cerrone,Justin Gaethje,160.0,-185.0,Blue
204,Glover Teixeira,Nikita Krylov,-115.0,-105.0,Red
205,Michel Pereira,Tristan Connelly,-460.0,365.0,Blue
206,Uriah Hall,Antonio Carlos Junior,230.0,-270.0,Red
207,Misha Cirkunov,Jimmy Crute,-105.0,-115.0,Red
208,Marcin Tybura,Augusto Sakai,105.0,-125.0,Blue
209,Cole Smith,Miles Johns,115.0,-135.0,Blue
210,Brad Katona,Hunter Azure,-130.0,110.0,Blue
211,Chas Skelly,Jordan Griffin,145.0,-160.0,Red
212,Louis Smolka,Ryan MacDonald,-230.0,190.0,Red
213,Kyle Prepolec,Austin Hubbard,120.0,-140.0,Blue
214,Brandon Moreno,Askar Askarov,135.0,-155.0,Draw
215,Carla Esparza,Alexa Grasso,125.0,-145.0,Red
216,Irene Aldana,Vanessa Melo,-525.0,415.0,Red
217,Martin Bravo,Steven Peterson,-145.0,125.0,Blue
218,Jose Quinonez,Carlos Huachin,-150.0,130.0,Red
219,Marco Polo Reyes,Kyle Nelson,-105.0,-115.0,Blue
220,Ariane Carnelossi,Angela Hill,-115.0,-105.0,Blue
221,Sergio Pettis,Tyson Nam,-300.0,250.0,Red
222,Vinicius Moreira,Paul Craig,100.0,-120.0,Blue
223,Sijara Eubanks,Bethe Correia,-290.0,245.0,Blue
224,Caludio Puelles,Marcos Mariano,-400.0,325.0,Red
225,Jack Hermansson,Jared Cannonier,-275.0,235.0,Blue
226,Mark Madsen,Danilo Belluardo,-600.0,450.0,Red
227,Gunnar Nelson,Gilbert Burns,-105.0,-115.0,Blue
228,Ion Cutelaba,Khalil Rountree Jr.,-105.0,-115.0,Red
229,Michal Oleksiejczuk,Ovince Saint Preux,-290.0,245.0,Blue
230,Nicolas Dalby,Alex Oliveira,135.0,-155.0,Red
231,Alen Amedovski,John Phillips,-130.0,110.0,Blue
232,Alessio Di Chirico,Makhmud Muradov,145.0,-165.0,Blue
233,Siyar Bahadurzada,Ismail Naurdiev,190.0,-230.0,Blue
234,Brandon Davis,Giga Chikadze,-155.0,135.0,Blue
235,Macy Chiasson,Lina Lansberg,-430.0,345.0,Blue
236,Marc Diakiese,Lando Vannata,-165.0,145.0,Red
237,Jack Shore,Nohelin Hernandez,-235.0,195.0,Red
238,Robert Whittaker,Israel Adesanya,110.0,-130.0,Blue
239,Al Iaquinta,Dan Hooker,115.0,-135.0,Blue
240,Tai Tuivasa,Serghei Spivac,-330.0,270.0,Blue
241,Luke Jumeau,Dhiego Lima,120.0,-140.0,Blue
242,Justin Tafa,Yorgan De Castro,-105.0,-115.0,Blue
243,Jake Matthews,Rostem Akman,-470.0,375.0,Red
244,Callan Potter,Maki Pitolo,325.0,-400.0,Red
245,Brad Riddell,Jamie Mullarkey,-165.0,145.0,Red
246,Megan Anderson,Zarah Fairn,-420.0,335.0,Red
247,Nadia Kassem,Ji Yeon Kim,155.0,-175.0,Blue
248,Khalid Taha,Bruno Silva,-220.0,180.0,Red
249,Curtis Blaydes,Junior Dos Santos,-280.0,240.0,Red
250,Rafael Dos Anjos,Michael Chiesa,-225.0,185.0,Blue
251,Jordan Espinosa,Alex Perez,210.0,-250.0,Blue
252,Hannah Cifers,Angela Hill,180.0,-220.0,Blue
253,Jamahal Hill,Darko Stosic,-135.0,115.0,Red
254,Bevon Lewis,Dequan Townsend,-370.0,310.0,Red
255,Arnold Allen,Nik Lentz,-235.0,195.0,Red
256,Justine Kish,Luci Pudilova,150.0,-170.0,Red
257,Montel Jackson,Felipe Colares,-700.0,500.0,Red
258,Sara McMann,Lina Lansberg,-125.0,105.0,Red
259,Brett Johns,Tony Gravely,-130.0,110.0,Red
260,Herbert Burns,Nate Landwehr,100.0,-120.0,Red
261,Joanna Jedrzejczyk,Michelle Waterson,-300.0,250.0,Red
262,Cub Swanson,Kron Gracie,155.0,-175.0,Red
263,Niko Price,James Vick,-145.0,125.0,Red
264,Mackenzie Dern,Amanda Ribas,-185.0,160.0,Blue
265,Matt Frevola,Luis Pena,130.0,-150.0,Red
266,Eryk Anders,Gerald Meerschaert,-140.0,120.0,Red
267,Ryan Spann,Devin Clark,-175.0,155.0,Red
268,Mike Davis,Thomas Gifford,-290.0,245.0,Red
269,Max Griffin,Alex Morono,-145.0,125.0,Blue
270,Deiveson Figueiredo,Tim Elliott,-175.0,155.0,Red
271,Marlon Vera,Andre Ewell,-140.0,120.0,Red
272,Miguel Baeza,Hector Aldana,-250.0,210.0,Red
273,Marvin Vettori,Andrew Sanchez,-370.0,310.0,Red
274,JJ Aldrich,Lauren Mueller,-150.0,130.0,Red
275,Yair Rodriguez,Jeremy Stephens,-140.0,120.0,Red
276,Dominick Reyes,Chris Weidman,-200.0,170.0,Red
277,Joe Lauzon,Jonathan Pearce,170.0,-200.0,Red
278,Maycee Barber,Gillian Robertson,-170.0,150.0,Red
279,Deron Winn,Darren Stewart,-115.0,-105.0,Blue
280,Charles Rosa,Manny Bermudez,160.0,-185.0,Red
281,Molly McCann,Diana Belbita,-640.0,470.0,Red
282,Kyle Bochniak,Sean Woodson,-115.0,-105.0,Blue
283,Randy Costa,Boston Salmon,130.0,-150.0,Red
284,Court McGee,Sean Brady,150.0,-170.0,Blue
285,Brendan Allen,Kevin Holland,135.0,-155.0,Red
286,Daniel Spitz,Tanner Boser,125.0,-145.0,Blue
287,Demian Maia,Ben Askren,140.0,-160.0,Red
288,Michael Johnson,Stevie Ray,-275.0,235.0,Blue
289,Frank Camacho,Beneil Dariush,160.0,-185.0,Blue
290,Ciryl Gane,Don'tale Mayes,-325.0,265.0,Red
291,Muslim Salikhov,Laureano Staropoli,-165.0,145.0,Red
292,Randa Markos,Ashley Yoder,-150.0,130.0,Red
293,Alex White,Rafael Fiziev,165.0,-190.0,Blue
294,Enrique Barzola,Movsar Evloev,170.0,-200.0,Blue
295,Maurice Greene,Sergei Pavlovich,200.0,-240.0,Blue
296,Loma Lookboonmee,Alexandra Albu,-135.0,115.0,Red
297,Raphael Pessoa Nunes,Jeff Hughes,205.0,-245.0,Red
298,Conor McGregor,Donald Cerrone,-305.0,275.0,Red
299,Holly Holm,Raquel Pennington,-125.0,105.0,Red
300,Aleksei Oleinik,Maurice Greene,110.0,-120.0,Red
301,Anthony Pettis,Diego Ferreira,200.0,-220.0,Blue
302,Roxanne Modafferi,Maycee Barber,655.0,-830.0,Red
303,Andre Fili,Sodiq Yusuff,125.0,-135.0,Blue
304,Drew Dober,Nasrat Haqparast,290.0,-320.0,Red
305,Aleksa Camur,Justin Ledet,-115.0,105.0,Red
306,Tim Elliott,Askar Askarov,130.0,-140.0,Blue
307,Brian Kelleher,Ode Obsourne,125.0,-135.0,Red
308,Sabina Mazo,JJ Aldrich,-105.0,-105.0,Red
309,Jorge Masvidal,Nate Diaz,-155.0,135.0,Red
310,Kelvin Gastelum,Darren Till,-200.0,170.0,Blue
311,Stephen Thompson,Vicente Luque,-115.0,-105.0,Red
312,Derrick Lewis,Blagoy Ivanov,-115.0,-105.0,Red
313,Kevin Lee,Gregor Gillespie,150.0,-170.0,Red
314,Corey Anderson,Johnny Walker,155.0,-175.0,Red
315,Shane Burgos,Makwan Amirkhani,-220.0,180.0,Red
316,Brad Tavares,Edmen Shahbazyan,160.0,-185.0,Blue
317,Andrei Arlovski,Jairzinho Rozenstruik,140.0,-160.0,Blue
318,Katlyn Chookagian,Jennifer Maia,-135.0,115.0,Red
319,Lyman Good,Chance Rencountre,-115.0,-105.0,Red
320,Julio Arce,Hakeem Dawodu,-110.0,-110.0,Blue
321,Zabit Magomedsharipov,Calvin Kattar,-275.0,235.0,Red
322,Alekander Volkov,Greg Hardy,-270.0,230.0,Red
323,Zelim Imadaev,Danny Roberts,-240.0,200.0,Blue
324,Khadis Ibragimov,Ed Herman,-235.0,195.0,Blue
325,Ramazan Emeev,Rocco Martin,-135.0,115.0,Blue
326,Shamil Gamzatov,Klidson Abreu,-145.0,125.0,Red
327,Magomed Ankalaev,Dalcha Lungiambula,-330.0,270.0,Red
328,Rustam Khabilov,Sergey Khandozhko,-245.0,205.0,Red
329,Roman Kopylov,Karl Roberson,-145.0,125.0,Blue
330,Abubakar Nurmagomedov,David Zawada,-265.0,225.0,Blue
331,Alexander Yakovlev,Roosevelt Roberts,110.0,-130.0,Blue
332,Jessica-Rose Clark,Pannie Kianzad,-105.0,-115.0,Blue
333,Grigorii Popov,Davey Grant,-150.0,130.0,Blue
334,Jan Blachowicz,Jacare Souza,-160.0,140.0,Red
335,Mauricio Rua,Paul Craig,-225.0,185.0,Draw
336,Charles Oliveira,Jared Gordon,-390.0,320.0,Red
337,Antonio Arroyo,Andre Muniz,105.0,-125.0,Blue
338,Markus Perez,Wellington Turman,135.0,-155.0,Blue
339,Sergio Moraes,James Krause,170.0,-200.0,Blue
340,Ricardo Ramos,Eduardo Garagorri,-430.0,345.0,Red
341,Francisco Trinaldo,Bobby Green,-155.0,135.0,Red
342,Warlley Alves,Randy Brown,-135.0,115.0,Blue
343,Douglas Silva de Andrade,Renan Barao,-235.0,195.0,Red
344,Ariane Lipski,Isabela De Pauda,-260.0,220.0,Red
345,Vanessa Melo,Tracy Cortez,195.0,-235.0,Blue
346,Frankie Edgar,Chan Sung Jung,129.0,-151.0,Blue
347,Volkan Oezdemir,Aleksandar Rakic,145.0,-175.0,Red
348,Dooho Choi,Charles Jourdain,-280.0,220.0,Blue
349,Da Un Jung,Mike Rodriguez,-118.0,-118.0,Red
350, Jun Yong Park,Marc-Andre Barriault,-138.0,105.0,Red
351,Kyung Ho Kang,Liu Pingyuan,-275.0,200.0,Red
352,Ciryl Gane,Tanner Boser,-641.0,484.0,Red
353,Seungwoo Choi,Suman Mokhtarian,-275.0,200.0,Red
354,Dong Hyun Ma,Omar Antonio Morales Ferrer,150.0,-200.0,Blue
355,Alexandre Pantoja,Matt Schnell,-181.0,159.0,Red
356,Raoni Barcelos,Said Nurmagomedov,-151.0,129.0,Red
357,Miranda Granger,Amanda Lemos,-303.0,234.0,Blue
358,Heili Alateng,Ryan Benoit,126.0,-154.0,Red
359,Kamaru Usman,Colby Covington,-190.0,165.0,Red
360,Max Holloway,Alexander Volkanovski,-200.0,170.0,Blue
361,Amanda Nunes,Germaine de Randamie,-460.0,365.0,Red
362,Marlon Moraes,Jose Aldo,-165.0,145.0,Red
363,Peter Yan,Urijah Faber,-470.0,375.0,Red
364,Geoff Neal,Mike Perry,-300.0,250.0,Red
365,Ketlen Vieira,Irene Aldana,-240.0,200.0,Blue
366,Ian Heinisch,Omari Akhmedov,-115.0,-105.0,Blue
367,Matt Brown,Ben Saunders,-355.0,295.0,Red
368,Chase Hooper,Daniel Teymur,-165.0,145.0,Red
369,Brandon Moreno,Kai Kara France,140.0,-160.0,Red
370,Jessica Eye,Viviane Araujo,185.0,-225.0,Red
371,Punahele Soriano,Oskar Piechota,-125.0,105.0,Red
372,Alistair Overeem,Jairzinho Rozenstruik,130.0,-150.0,Blue
373,Marina Rodriguez,Cynthia Calvillo,-150.0,130.0,Draw
374,Stefan Struve,Ben Rothwell,130.0,-150.0,Blue
375,Aspen Ladd,Yana Kunitskaya,-210.0,175.0,Red
376,Cody Stamann,Yadong Song,200.0,-240.0,Draw
377,Rob Font,Ricky Simon,-145.0,125.0,Red
378,Thiago Alves,Tim Means,225.0,-265.0,Blue
379,Billy Quarantillo,Jacob Kilburn,-320.0,260.0,Red
380,Bryce Mitchell,Matt Sayles,110.0,-130.0,Red
381,Joe Solecki,Matt Wiman,-400.0,325.0,Red
382,Mallory Martin,Virna Jandiroba,215.0,-255.0,Red
383,Makhmud Muradov,Trevor Smith,-500.0,400.0,Red
384,Henry Cejudo,Marlon Moraes,145.0,-165.0,Red
385,Valentina Shevchenko,Jessica Eye,-1100.0,700.0,Red
386,Tony Ferguson,Donald Cerrone,-210.0,175.0,Red
387,Jimmie Rivera,Petr Yan,300.0,-360.0,Blue
388,Tai Tuivasa,Blagoy Ivanov,-160.0,140.0,Blue
389,Tatiana Suarez,Nina Ansaroff,-750.0,525.0,Red
390,Aljamain Sterling,Pedro Munhoz,-160.0,140.0,Red
391,Karolina Kowalkiewicz,Alexa Grasso,105.0,-125.0,Blue
392,Ricardo Lamas,Calvin Kattar,155.0,-175.0,Blue
393,Yan Xiaonan,Angela Hill,-220.0,180.0,Red
394,Bevon Lewis,Darren Stewart,-170.0,150.0,Blue
395,Eddie Wineland,Grigorii Popov,-155.0,135.0,Red
396,Katlyn Chookagian,Joanne Calderwood,-105.0,-115.0,Red
397,Alexander Gustafsson,Anthony Smith,-320.0,260.0,Blue
398,Jimi Manuwa,Aleksandar Rakic,215.0,-255.0,Blue
399,Makwan Amirkhani,Chris Fishgold,-130.0,110.0,Red
400,Damir Hadzovic,Christos Giagos,-165.0,145.0,Blue
401,Daniel Teymur,Sung Bin Jo,110.0,-130.0,Red
402,Rostem Akman,Sergey Khandozhko,135.0,-155.0,Blue
403,Tonya Evinger,Lina Lansberg,-400.0,325.0,Blue
404,Stevie Ray,Leonardo Santos,135.0,-155.0,Blue
405,Nick Hein,Frank Camacho,110.0,-130.0,Blue
406,Bea Malecki,Duda Santana,-125.0,105.0,Red
407,Darko Stosic,Devin Clark,-110.0,-110.0,Blue
408,Joel Alvarez,Danilo Belluardo,-105.0,-115.0,Red
409,Rafael Dos Anjos,Kevin Lee,130.0,-150.0,Red
410,Antonio Carlos Junior,Ian Heinisch,-160.0,140.0,Blue
411,Megan Anderson,Felicia Spencer,-220.0,180.0,Blue
412,Vicente Luque,Derrick Krantz,-1100.0,700.0,Red
413,Charles Oliveira,Nik Lentz,-420.0,335.0,Red
414,Davi Ramos,Austin Hubbard,-550.0,425.0,Red
415,Aspen Ladd,Sijara Eubanks,-260.0,220.0,Red
416,Desmond Green,Charles Jourdain,-900.0,600.0,Red
417,Danny Roberts,Michel Pereira,-250.0,210.0,Blue
418,Michael Trizano,Grant Dawson,145.0,-165.0,Blue
419,Patrick Cummins,Ed Herman,-260.0,220.0,Blue
420,Zak Cummings,Trevin Giles,170.0,-200.0,Red
421,Julio Arce,Julian Erosa,-800.0,550.0,Red
422,Rose Namajunas,Jessica Andrade,120.0,-140.0,Blue
423,Jared Cannonier,Anderson Silva,-135.0,115.0,Red
424,Jose Aldo,Alexander Volkanovski,-145.0,125.0,Blue
425,Thiago Alves,Laureano Staropoli,-125.0,105.0,Blue
426,Irene Aldana,Bethe Correia,-400.0,325.0,Red
427,Rogerio Nogueira,Ryan Spann,105.0,-125.0,Blue
428,Thiago Moises,Kurt Holobaugh,-125.0,105.0,Red
429,Warlley Alves,Sergio Moraes,-135.0,115.0,Red
430,BJ Penn,Clay Guida,525.0,-750.0,Blue
431,Luana Carolina,Priscila Cachoeira,-170.0,150.0,Red
432,Raoni Barcelos,Carlos Huachin,-1100.0,700.0,Red
433,Talita Bernardo,Viviane Araujo,-280.0,240.0,Blue
434,Al Iaquinta,Donald Cerrone,-130.0,110.0,Blue
435,Derek Brunson,Elias Theodorou,-110.0,-110.0,Red
436,Cub Swanson,Shane Burgos,160.0,-185.0,Blue
437,Brad Katona,Merab Dvalishvili,140.0,-160.0,Blue
438,Walt Harris,Serghei Spivac,-165.0,145.0,Red
439,Marc-Andre Barriault,Andrew Sanchez,140.0,-160.0,Blue
440,Macy Chiasson,Sarah Moras,-700.0,500.0,Red
441,Aiemann Zahabi,Vince Morales,-175.0,155.0,Blue
442,Nordine Taleb,Kyle Prepolec,-420.0,335.0,Red
443,Kyle Nelson,Matt Sayles,165.0,-190.0,Blue
444,Arjan Bhullar,Juan Adams,115.0,-135.0,Red
445,Mitch Gagnon,Cole Smith,-120.0,100.0,Blue
446,Jacare Souza,Jack Hermansson,-225.0,185.0,Blue
447,Greg Hardy,Dmitrii Smoliakov,-290.0,245.0,Red
448,Alex Oliveira,Mike Perry,-165.0,145.0,Blue
449,Glover Teixeira,Ion Cutelaba,-120.0,100.0,Red
450,John Lineker,Cory Sandhagen,-155.0,135.0,Blue
451,Roosevelt Roberts,Thomas Gifford,-470.0,375.0,Red
452,Ben Saunders,Takashi Sato,190.0,-230.0,Blue
453,Andrei Arlovski,Augusto Sakai,145.0,-165.0,Blue
454,Carla Esparza,Virna Jandiroba,-130.0,110.0,Red
455,Gilbert Burns,Mike Davis,-245.0,205.0,Red
456,Jim Miller,Jason Gonzalez,-115.0,105.0,Red
457,Angela Hill,Jodie Esquibel,-610.0,455.0,Red
458,Court McGee,Dhiego Lima,-150.0,130.0,Blue
459,Alistair Overeem,Aleksei Oleinik,-245.0,205.0,Red
460,Islam Makhachev,Arman Tsarukyan,-320.0,260.0,Red
461,Sergei Pavlovich,Marcelo Golm,-300.0,250.0,Red
462,Roxanne Modafferi,Antonina Shevchenko,270.0,-330.0,Red
463,Krzysztof Jotko,Alen Amedovski,-230.0,190.0,Red
464,Movsar Evloev,Seungwoo Choi,-440.0,350.0,Red
465,Sultan Aliev,Keita Nakamura,-110.0,-110.0,Red
466,Alexander Yakovlev,Alex Da Silva,-150.0,130.0,Red
467,Marcin Tybura,Shamil Abdurakhimov,-135.0,115.0,Blue
468,Gadzhimurad Antigulov,Michal Oleksiejczuk,180.0,-220.0,Blue
469,Magomed Mustafaev,Rafael Fiziev,120.0,-140.0,Red
470,Max Holloway,Dustin Poirier,-220.0,180.0,Blue
471,Kelvin Gastelum,Israel Adesanya,150.0,-170.0,Blue
472,Eryk Anders,Khalil Rountree Jr.,-185.0,160.0,Blue
473,Alan Jouban,Dwight Grant,110.0,-130.0,Blue
474,Ovince Saint Preux,Nikita Krylov,115.0,-135.0,Blue
475,Jalin Turner,Matt Frevola,-165.0,145.0,Blue
476,Wilson Reis,Alexandre Pantoja,150.0,-170.0,Blue
477,Max Griffin,Zelim Imadaev,110.0,-130.0,Red
478,Boston Salmon,Khalid Taha,-175.0,155.0,Blue
479,Curtis Millender,Belal Muhammad,135.0,-155.0,Blue
480,Montel Jackson,Andre Soukhamthath,-600.0,450.0,Red
481,Lauren Mueller,Poliana Botelho,145.0,-165.0,Blue
482,Brandon Davis,Randy Costa,-190.0,165.0,Red
483,Edson Barboza,Justin Gaethje,-120.0,100.0,Blue
484,David Branch,Jack Hermansson,130.0,-150.0,Blue
485,Josh Emmett,Michael Johnson,130.0,-150.0,Red
486,Karolina Kowalkiewicz,Michelle Waterson,-160.0,140.0,Blue
487,Kennedy Nzechukwu,Paul Craig,-185.0,160.0,Blue
488,Sodiq Yusuff,Sheymon Moraes,-145.0,125.0,Red
489,Marina Rodriguez,Jessica Aguilar,-350.0,290.0,Red
490,Ross Pearson,Desmond Green,450.0,-600.0,Blue
491,Enrique Barzola,Kevin Aguilar,-125.0,105.0,Blue
492,Kevin Holland,Gerald Meerschaert,-225.0,185.0,Red
493,Ray Borg,Casey Kenney,-230.0,190.0,Blue
494,Sabina Mazo,Maryna Moroz,-165.0,145.0,Blue
495,Alex Perez,Mark De La Rosa,-365.0,328.0,Red
496,Stephen Thompson,Anthony Pettis,-430.0,345.0,Blue
497,Curtis Blaydes,Justin Willis,-275.0,235.0,Red
498,John Makdessi,Jesus Pinedo,-300.0,250.0,Red
499,Jussier Formiga,Deiveson Figueiredo,150.0,-170.0,Red
500,Luis Pena,Steven Peterson,-225.0,185.0,Red
501,Maycee Barber,JJ Aldrich,-275.0,235.0,Red
502,Bryce Mitchell,Bobby Moffett,130.0,-150.0,Red
503,Marlon Vera,Frankie Saenz,-170.0,150.0,Red
504,Alexis Davis,Jennifer Maia,-145.0,125.0,Blue
505,Randa Markos,Angela Hill,135.0,-155.0,Red
506,Ryan MacDonald,Chris Gutierrez,260.0,-320.0,Blue
507,Eric Shelton,Jordan Espinosa,-130.0,110.0,Blue
508,Darren Till,Jorge Masvidal,-225.0,185.0,Blue
509,Leon Edwards,Gunnar Nelson,-140.0,120.0,Red
510,Volkan Oezdemir,Dominick Reyes,220.0,-260.0,Blue
511,Nathaniel Wood,Jose Quinonez,-335.0,275.0,Red
512,Danny Roberts,Claudio Silva,130.0,-150.0,Blue
513,Jack Marshman,John Phillips,-135.0,115.0,Red
514,Arnold Allen,Jordan Rinaldi,-150.0,130.0,Red
515,Marc Diakiese,Joe Duffy,165.0,-190.0,Red
516,Nicolae Negumereanu,Saparbeg Safarov,-170.0,150.0,Blue
517,Danny Henry,Dan Ige,130.0,-140.0,Blue
518,Molly McCann,Priscila Cachoeira,-175.0,155.0,Red
519,Mike Grundy,Nad Narimani,310.0,-340.0,Red
520,Derrick Lewis,Junior Dos Santos,200.0,-240.0,Blue
521,Elizeu Zaleski dos Santos,Curtis Millender,100.0,-120.0,Red
522,Tim Means,Niko Price,-210.0,175.0,Blue
523,Blagoy Ivanov,Ben Rothwell,100.0,-120.0,Red
